"INDEX_NR","OPID","OPERATOR","ATYPE","AMA","AMO","EMA","EMO","AC_CLASS","AC_MASS","NUM_ENGS","TYPE_ENG","ENG_1_POS","ENG_2_POS","ENG_3_POS","ENG_4_POS","REG","FLT","REMAINS_COLLECTED","REMAINS_SENT","INCIDENT_DATE","INCIDENT_MONTH","INCIDENT_YEAR","TIME_OF_DAY","TIME","AIRPORT_ID","AIRPORT","STATE","FAAREGION","ENROUTE","RUNWAY","LOCATION","HEIGHT","SPEED","DISTANCE","PHASE_OF_FLT","DAMAGE","STR_RAD","DAM_RAD","STR_WINDSHLD","DAM_WINDSHLD","STR_NOSE","DAM_NOSE","STR_ENG1","DAM_ENG1","STR_ENG2","DAM_ENG2","STR_ENG3","DAM_ENG3","STR_ENG4","DAM_ENG4","INGESTED","STR_PROP","DAM_PROP","STR_WING_ROT","DAM_WING_ROT","STR_FUSE","DAM_FUSE","STR_LG","DAM_LG","STR_TAIL","DAM_TAIL","STR_LGHTS","DAM_LGHTS","STR_OTHER","DAM_OTHER","OTHER_SPECIFY","EFFECT","EFFECT_OTHER","SKY","PRECIP","SPECIES_ID","SPECIES","BIRDS_SEEN","BIRDS_STRUCK","SIZE","WARNED","COMMENTS","REMARKS","AOS","COST_REPAIRS","COST_OTHER","COST_REPAIRS_INFL_ADJ","COST_OTHER_INFL_ADJ","REPORTED_NAME","REPORTED_TITLE","REPORTED_DATE","SOURCE","PERSON","NR_INJURIES","NR_FATALITIES","LUPDATE","TRANSFER","INDICATED_DAMAGE"
9389,"MIL","MILITARY","KC-135R",,,,,"A",,,,,,,,,,0,0,"5/25/05, 12:00:00 AM",5,2005,"Night",2027,"KAMA","RICK HUSBAND AMARILLO INTL","TX","ASW",,,,53,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
9479,"MIL","MILITARY","C-26B","345","12",,,"A",,,,,,,,,,0,0,"6/2/05, 12:00:00 AM",6,2005,"Night",2130,"KNGP","CORPUS CHRISTI NAS/TRUAX FIELD","TX","ASW",,,,,,0,"Landing Roll","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"1C","Bats",,,"Small",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
3851,"MIL","MILITARY","E-6","148",,,,"A",,,,,,,,,,0,0,"6/16/97, 12:00:00 AM",6,1997,"Day",1100,"KOKC","WILL ROGERS WORLD ARPT","OK","ASW",,,,50,140,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  E - 6 - ;  IMPACT -  LEFT LE FLAP;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
5285,"MIL","MILITARY","C-130H","561",,,,"A",,,,,,,,"860414",,0,0,"9/5/02, 12:00:00 AM",9,2002,"Day",1800,"KYNG","YOUNGSTOWN-WARREN RGNL ARPT","OH","AGL",,,,75,120,,"Climb","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Precautionary Landing",,"No Clouds","None","UNKBS","Unknown bird - small","11-100","1","Small",,"SOURCE = BASH NR xxxxx",,0,,,,,"Deleted","Deleted","9/9/02, 8:14:17 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
6808,"MIL","MILITARY","C-17A","148",,,,"A",,,,,,,,"97-0048",,0,0,"4/10/99, 12:00:00 AM",4,1999,"NIGHT",2035,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,,"Location inputed -  CHARLESTON AFB/INTL, SC;  Date  -  04/10/1999;  ICAO -  KCHS;  REP ICAO -  KCHS;  MAJCOM -  AMC;  UNIT1 -  437TH AIRLIFT WING;  UNIT2 -  15 AS;  LL ROUTE -",2000,160,,"Approach","N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium","Y","SOURCE = BASH NR xxxxx","REMARKS -  NO DAMAGE.;  AIRCRAFT -  C - 17 - A;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
6810,"MIL","MILITARY","C-21A",,,,,"A",,,,,,,,"84-0071",,1,1,"9/11/03, 12:00:00 AM",9,2003,"Day",1000,"KGPT","GULFPORT-BILOXI INTL APRT","MS","ASO",,"14",,1000,135,0,"Landing Roll","N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,"No Cloud","None","T1002","Chimney swift",,"1","Small",,"SOURCE = BASH NR xxxxx",,0,,,,,"Deleted","Deleted","10/7/03, 7:50:41 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
2121,"MIL","MILITARY","A-10A","345",,"22",,"A","3","2","D",,,,,,,1,1,"7/19/90, 12:00:00 AM",7,1990,"Day",1750,"KMYR","MYRTLE BEACH INTL","SC","ASO",,,,2000,155,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"O2205","Mourning dove","1","1","Small",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  A - 10 - ;  IMPACT -  LEFT MAIN LDG GEAR;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
9394,"MIL","MILITARY","KC-135R",,,,,"A",,,,,,,,,,0,0,"6/28/05, 12:00:00 AM",6,2005,"Day",1010,"KRFD","CHICAGO/ROCKFORD INTL ARPT","IL","AGL",,,,1000,160,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
9395,"MIL","MILITARY","KC-135R",,,,,"A",,,,,,,,,,0,0,"9/14/05, 12:00:00 AM",9,2005,"Dusk",1945,"KRFD","CHICAGO/ROCKFORD INTL ARPT","IL","AGL",,,,300,150,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
9796,"MIL","MILITARY","C-130H","561","12",,,"A",,,,,,,,,,0,0,"9/23/06, 12:00:00 AM",9,2006,"Day",1000,"KLSE","LA CROSSE MUNICIPAL AIRPORT","WI","AGL",,,,,,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH NR xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
5782,"MIL","MILITARY","C-141B","561",,,,"A",,,,,,,,,,0,0,"4/24/90, 12:00:00 AM",4,1990,"DAY",1245,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,,"Location inputed -  CHARLESTON AFB, SC;  Date  -  04/24/1990;  ICAO -  KCHS;  REP ICAO -  KCHS;  MAJCOM -  AMC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",2000,200,,"Approach","N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium","Y","SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  C - 141 - B;  IMPACT -  #2 ENGINE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
17074,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"3/12/13, 12:00:00 AM",3,2013,,1730,"KRIV","MARCH ARB ARPT","CA","AWP",,,,0,,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"T1009","White-throated swift",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"4/16/13, 12:00:00 AM",0,0
17303,"MIL","MILITARY","F-15",,,,,"A",,,,,,,,,,0,0,"2/25/14, 12:00:00 AM",2,2014,,1120,"KBAF","BARNES MUNICIPAL ARPT","MA","ANE",,,,100,,,"Landing","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Antenna Skin",,,,,"ZX202","Snow bunting",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"5/13/14, 12:00:00 AM",0,0
17304,"MIL","MILITARY","C-17","148",,"34",,"A","4","4","D","1","1","1","1",,,0,0,"2/26/14, 12:00:00 AM",2,2014,,1600,"KNQA","MILLINGTON REGIONAL JETPORT ARPT","TN","ASO",,,,1000,,,"Climb","N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"ZT001","Eastern meadowlark",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"5/13/14, 12:00:00 AM",0,0
17305,"MIL","MILITARY","V-22",,,,,,,,,,,,,,,0,0,"3/5/14, 12:00:00 AM",3,2014,,2140,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW",,,,3200,,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKB","Unknown bird",,,,,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"5/13/14, 12:00:00 AM",0,0
17575,"MIL","MILITARY","C-130","561","12",,,"A","4","4","C","4","4","4","4",,,0,0,"5/7/14, 12:00:00 AM",5,2014,,2200,"KYNG","YOUNGSTOWN-WARREN RGNL ARPT","OH","AGL",,,,,,,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Antenna Skin",,,,,"ZX309","White-crowned sparrow",,,"Small",,"SOURCE = BASH NR xxxxxx","Multiple Birds: Smithsonian Samples identified as:White-crowned Sparrow,Nashville Warbler",,,,,,"Deleted","Deleted",,"BASH",,,,"9/18/14, 12:00:00 AM",0,0
17576,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"5/8/14, 12:00:00 AM",5,2014,,2145,"KLNK","LINCOLN ARPT","NE","ACE",,,,200,,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,"N51","Plovers",,,"Small",,"SOURCE = BASH NR xxxxxx","Multiple Birds: Smithsonian Samples identified as:Plovers, Lapwings, and Dotterels,Insect",,,,,,"Deleted","Deleted",,"BASH",,,,"9/18/14, 12:00:00 AM",0,0
8138,"MIL","MILITARY","F-15A",,,,,"A",,,,,,,,"75-0058",,0,0,"6/6/03, 12:00:00 AM",6,2003,"Day",940,"KJAX","JACKSONVILLE INTL","FL","ASO",,,,,,,,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,"No Cloud","None","UNKBM","Unknown bird - medium",,"1","Medium",,"SOURCE = BASH NR xxxxx","Single small smear along front and left side of left wing pylon.  Most lightly during takeoff or landing.",0,,,,,"Deleted","Deleted","11/5/03, 5:01:19 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
7097,"MIL","MILITARY","UNKNOWN",,,,,,,,,,,,,,,1,1,"10/20/97, 12:00:00 AM",10,1997,"UNKNOWN",,"KVPS","EGLIN AIR FORCE BASE/DESTIN-FORT WALTON BEACH AIRPORT","FL","ASO",,,"Location inputed -  EGLIN AFB, FL;  Date  -  10/20/1997;  ICAO -  KVPS;  REP ICAO -  KVPS;  MAJCOM -  AFMC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"K5102","Peregrine falcon",,"1","Small",,"SOURCE = BASH NR xxxxx","REMARKS -  FOUND ON RUNWAY;  AIRCRAFT -   -  - ;  IMPACT -  FOUND ON RNWY 19 AT TXWY M;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
3552,"MIL","MILITARY","T-38A",,,,,"A",,,,,,,,,,0,0,"12/12/95, 12:00:00 AM",12,1995,"Day",,"KAMA","RICK HUSBAND AMARILLO INTL","TX","ASW",,,,500,160,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  FAA REPORTED;  AIRCRAFT -  T - 38 - ;  IMPACT -  CANOPY (COST-UNK);  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
18396,"MIL","MILITARY","F-16","561",,,,"A",,,,,,,,,,0,0,"8/6/17, 12:00:00 AM",8,2017,,930,"KTUS","TUCSON INTL","AZ","AWP",,,,0,,,"Landing","No Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Antenna Skin",,,,,"YI","Swallows",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18397,"MIL","MILITARY","F-16","561",,,,"A",,,,,,,,,,0,0,"9/25/17, 12:00:00 AM",9,2017,,847,"KTUS","TUCSON INTL","AZ","AWP",,,,10,,,"Take-off run","No Data",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YH004","Horned lark",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
4318,"MIL","MILITARY","C-130E","561",,,,"A",,,,,,,,"63-7839",,0,0,"6/3/02, 12:00:00 AM",6,2002,"Day",1040,"KMLU","MONROE REGIONAL ARPT","LA","ASW",,"22",,500,140,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"None",,"No Clouds","None","UNKBS","Unknown bird - small","1","1","Small",,"SOURCE = BASH NR xxxxx",,,,,,,"Deleted","Deleted","7/9/02, 11:39:30 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
6579,"MIL","MILITARY","T-37B",,,,,,,,,,,,,,,0,0,"5/2/96, 12:00:00 AM",5,1996,"DAY",935,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW",,,"Location inputed -  SHEPPARD AFB WICHITA FALLS MUNI, TX;  Date  -  05/02/1996;  ICAO -  KSPS;  REP ICAO -  KSPS;  MAJCOM -  AETC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",500,150,,"Approach","N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","1","1","Medium","Y","SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  T - 37 - B;  IMPACT -  LT SIDE CANOPY;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
4188,"MIL","MILITARY","C-141","561",,,,"A",,,,,,,,,,0,0,"11/12/92, 12:00:00 AM",11,1992,"DAY",1145,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,,"Location inputed -  CHARLESTON AFB, SC;  Date  -  11/12/1992;  ICAO -  KCHS;  REP ICAO -  KCHS;  MAJCOM -  AMC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",0,120,0,"Take-off run","N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","2-10","2-10","Medium","Y","SOURCE = BASH NR xxxxx","REMARKS -  RWY 15;  AIRCRAFT -  C - 141 - ;  IMPACT -  #1 ENGINE;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
9399,"MIL","MILITARY","MC-130E",,,,,"A",,,,,,,,,,0,0,"4/13/05, 12:00:00 AM",4,2005,"Night",2000,"KVPS","EGLIN AIR FORCE BASE/DESTIN-FORT WALTON BEACH AIRPORT","FL","ASO",,,,,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium",,,"Medium",,"BASH Mishap ID xxxxxx",,0,,0,,0,,,,"BASH",,,,"10/21/09, 12:00:00 AM",0,0
4957,"MIL","MILITARY","C-17A","148",,,,"A",,,,,,,,"5102",,0,0,"8/8/98, 12:00:00 AM",8,1998,"DAY",,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO",,,"Location inputed -  CHARLESTON AFB/INTL, SC;  Date  -  08/08/1998;  ICAO -  KCHS;  REP ICAO -  KCHS;  MAJCOM -  AMC;  UNIT1 -  ;  UNIT2 -  ;  LL ROUTE -",0,120,0,"Take-off run","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,"UNKBM","Unknown bird - medium","2-10","2-10","Medium","Y","SOURCE = BASH NR xxxxx","REMARKS -  FAA REPORT.  RETURNED FOR LANDING.  DEPARTED AGAIN AFTER INSPECTION OF A/C.  SMALL BIRDS;  AIRCRAFT -  C - 17 - A;  IMPACT -  UNK;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,0
3340,"MIL","MILITARY","C-130E","561",,,,"A",,,,,,,,"64-0519",,0,0,"5/18/99, 12:00:00 AM",5,1999,"Day",1325,"KFYV","DRAKE FIELD ARPT","AR","ASW",,,,500,120,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Unknown",,,,,"UNKBM","Unknown bird - medium","1","1","Medium",,"SOURCE = BASH NR xxxxx","REMARKS -  ;  AIRCRAFT -  C - 130 - E;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,"Deleted","Deleted","5/19/00, 12:00:00 AM","BASH",,,,"10/21/09, 12:00:00 AM",0,0
8372,"MIL","MILITARY","C-17A","148",,,,"A",,,,,,,,,,0,0,"6/3/04, 12:00:00 AM",6,2004,"Night",2200,"KFOE","FORBES FIELD AIRPORT","KS","ACE",,,,300,,,"Approach","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"None",,,,"UNKBM","Unknown bird - medium",,,"Medium",,"SOURCE = BASH xxxxxx-x-xxxx",,,,,,,,,,"BASH",,,0,"10/21/09, 12:00:00 AM",0,0
6134,"MIL","MILITARY","C-5A","561",,,,"A",,,,,,,,"67-0173",,1,1,"4/4/03, 12:00:00 AM",4,2003,"Day",1405,"KSWF","STEWART INTL AIRPORT","NY","AEA",,,,75,120,,"Approach","E",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"None",,"No Cloud","None","NE104","Ring-billed gull","2-10","2-10","Medium",,"SOURCE = BASH NR xxxxx",,48,5000,,6682,,"Deleted","Deleted","5/30/03, 1:52:47 PM","BASH","Other",,,"10/21/09, 12:00:00 AM",0,1
18172,"MIL","MILITARY","C-26","583",,,,"A",,,,,,,,,,0,0,"2/26/16, 12:00:00 AM",2,2016,,1800,"KEFD","ELLINGTON FIELD ARPT","TX","ASW",,,,,,,"Approach","No Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,"ZC204","American pipit",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18173,"MIL","MILITARY","T-6","748",,,,"A",,,,,,,,,,0,0,"9/9/16, 12:00:00 AM",9,2016,,1305,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW",,,,700,,,"Approach","No Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"K3305","Swainson's hawk",,,"Medium",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18174,"MIL","MILITARY","T-1","748",,,,"A",,"2","D",,,,,,,0,0,"1/28/16, 12:00:00 AM",1,2016,,915,"KGCK","GARDEN CITY REGIONAL","KS","ACE",,,,0,,,"Landing","No Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YH004","Horned lark",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18175,"MIL","MILITARY","C-17","148",,"34",,"A","4","4","D","1","1","1","1",,,0,0,"8/8/16, 12:00:00 AM",8,2016,,2115,"KMRB","EASTERN WEST VIRGINIA REGIONAL ARPT","WV","AEA",,,,1000,,,"Take-off run","No Data",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"N5111","Killdeer",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18176,"MIL","MILITARY","T-1","748",,,,"A",,"2","D",,,,,,,0,0,"4/11/16, 12:00:00 AM",4,2016,,1040,"KCNW","TSTC WACO","TX","ASW",,,,1800,,,"Landing","No Data",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNK",,,,,,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18177,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"8/24/16, 12:00:00 AM",8,2016,,940,"KPIT","PITTSBURGH INTL ARPT","PA","AEA",,,,0,,,"Take-off run","No Data",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YI005","Barn swallow",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18178,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"8/5/17, 12:00:00 AM",8,2017,,1022,"KTCM","MCCORD FIELD ARPT","WA","ANM",,,,,,,"Approach","No Data",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YI005","Barn swallow",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18179,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"4/27/17, 12:00:00 AM",4,2017,,1430,"KBLV","SCOTT AFB/MIDAMERICA ARPT","IL","AGL",,,,,,,"Approach","No Data",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YI","Swallows",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18180,"MIL","MILITARY","T-6","748",,,,"A",,,,,,,,,,0,0,"8/18/16, 12:00:00 AM",8,2016,,1800,"KSJT","SAN ANGELO REGNL ARPT/MATHIS FIELD","TX","ASW",,,,190,,,"Landing","No Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"N","Shorebirds",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18181,"MIL","MILITARY","C-135","148",,,,"A",,,,,,,,,,0,0,"8/8/16, 12:00:00 AM",8,2016,,1600,"KLNK","LINCOLN ARPT","NE","ACE",,,,0,,,"Landing","No Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Antenna Skin",,,,,"O2","Pigeons, doves",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18182,"MIL","MILITARY","T-38","665",,"22","62","A","2","2","B","3","3",,,,,0,0,"7/13/16, 12:00:00 AM",7,2016,,1605,"KSPS","SHEPPARD AFB/WICHITA FALLS MUNI ARPT","TX","ASW",,,,0,,,"Landing","No Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"YI001","Purple martin",,,"Small",,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
18183,"MIL","MILITARY","C-130","561","12","01",,"A","4","4","C","4","4","4","4",,,0,0,"10/12/16, 12:00:00 AM",10,2016,,1545,"KCLT","CHARLOTTE/DOUGLAS INTL ARPT","NC","ASO",,,,150,,,"Approach","No Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"UNK",,,,,,"SOURCE = BASH NR xxxxxx",,,,,,,"Deleted","Deleted",,"BASH",,,,"10/16/16, 12:00:00 AM",0,0
